post_title,post_content,post_status,post_type,tax_ait-items,meta:_ait-item_subtitle,meta:_ait-item_map:address,meta:_ait-item_map:latitude,meta:_ait-item_map:longitude,meta:_ait-item_telephone,meta:_ait-item_web,meta:_ait-item_email,meta:_ait-item_headerType,meta:_ait-item_featuredItem,price_range,source_file,source_sheet
Executive Transport Toronto,Toronto prestige,publish,ait-item,Services & Expériences,Chauffeur Service,"Downtown, M5H 2R2 Toronto",,,+1 416 603 2121,,,map,true,3,Global_2000,Private_Transport_Services
Fortnum & Mason Food Hall,Gourmet hall,publish,ait-item,Vins & Art de Vivre,Luxury Grocer,"Piccadilly, W1A 1ER London",,,+44 20 7734 8040,,,map,true,3,Global_2000,Specialty_Luxury_Shops
Selfridges Food Hall,Food destination,publish,ait-item,Gastronomie,Food Hall,"Oxford Street, W1A 1AB London",,,+44 20 7318 3000,,,map,true,3,Global_2000,Specialty_Luxury_Shops
Liberty London,London prestige,publish,ait-item,Shopping,Department Store,"Regent Street, W1B 5AH London",,,+44 20 7734 1234,,,map,true,2,Global_2000,Specialty_Luxury_Shops
Harrods Jewelry,Harrods fine,publish,ait-item,Joaillerie & Horlogerie,Jewelry Department,"Knightsbridge, SW1X 7XL London",,,+44 20 7730 1234,,,map,true,4,Global_2000,Specialty_Luxury_Shops
Galeries Lafayette,Paris landmark,publish,ait-item,Shopping,Department Store,"Champs-Élysées, 75008 Paris",,,+33 1 42 82 34 56,,,map,true,2,Global_2000,Specialty_Luxury_Shops
Printemps Haussmann,Paris prestige,publish,ait-item,Shopping,Department Store,"Boulevard Haussmann, 75009 Paris",,,+33 1 42 82 50 00,,,map,true,2,Global_2000,Specialty_Luxury_Shops
KaDeWe Berlin,Berlin icon,publish,ait-item,Shopping,Department Store,"Tauentzienstrasse, 10789 Berlin",,,+49 30 21 210,,,map,true,2,Global_2000,Specialty_Luxury_Shops
El Corte Inglés Madrid,Madrid prestige,publish,ait-item,Shopping,Department Store,"Gran Vía, 28013 Madrid",,,+34 91 379 8000,,,map,true,2,Global_2000,Specialty_Luxury_Shops
La Rinascente Milan,Milan icon,publish,ait-item,Shopping,Department Store,"Piazza Duomo, 20121 Milan",,,+39 02 88521,,,map,true,2,Global_2000,Specialty_Luxury_Shops
Neiman Marcus Dallas,Dallas prestige,publish,ait-item,Shopping,Luxury Store,"Downtown, 75201 Dallas",,,+1 214 741 3911,,,map,true,3,Global_2000,Specialty_Luxury_Shops
Saks Fifth Avenue Los Angeles,LA prestige,publish,ait-item,Shopping,Department Store,"Beverly Hills, 90212 Los Angeles",,,+1 310 275 4211,,,map,true,2,Global_2000,Specialty_Luxury_Shops
Nordstrom San Francisco,SF prestige,publish,ait-item,Shopping,Department Store,"Union Square, 94102 San Francisco",,,+1 415 243 8500,,,map,true,2,Global_2000,Specialty_Luxury_Shops
Lane Crawford Hong Kong,HK luxury,publish,ait-item,Shopping,Luxury Store,"Central, 0000 Hong Kong",,,+852 2118 3888,,,map,true,3,Global_2000,Specialty_Luxury_Shops
Isetan Tokyo,Tokyo prestige,publish,ait-item,Shopping,Department Store,"Shinjuku, 160-0022 Tokyo",,,+81 3 3352 1111,,,map,true,2,Global_2000,Specialty_Luxury_Shops
ION Orchard Singapore,Singapore prestige,publish,ait-item,Shopping,Luxury Mall,"Orchard, 238801 Singapore",,,+65 6238 8228,,,map,true,3,Global_2000,Specialty_Luxury_Shops
Emporium Bangkok,Bangkok prestige,publish,ait-item,Shopping,Luxury Mall,"Phrom Phong, 10110 Bangkok",,,+66 2 664 8000,,,map,true,3,Global_2000,Specialty_Luxury_Shops
Robinsons Singapore,Singapore icon,publish,ait-item,Shopping,Department Store,"Orchard, 238801 Singapore",,,+65 6733 0888,,,map,true,2,Global_2000,Specialty_Luxury_Shops
Casino de Monte-Carlo,Monaco icon,publish,ait-item,Nightlife & Clubs,Luxury Casino,"Place du Casino, MC98000 Monaco",,,+377 92 16 21 21,,,map,true,4,Global_2000,Luxury_Casinos
Casino de Beaulieu-sur-Mer,Côte d'Azur,publish,ait-item,Nightlife & Clubs,Casino,"Promenade Maurice Rouvier, 06310 Beaulieu",,,+33 4 93 76 48 00,,,map,true,3,Global_2000,Luxury_Casinos
Casino de Cannes,Cannes prestige,publish,ait-item,Nightlife & Clubs,Casino,"Boulevard de la Croisette, 06400 Cannes",,,+33 4 92 98 78 00,,,map,true,3,Global_2000,Luxury_Casinos
Casino Barrière Deauville,Norman coast,publish,ait-item,Nightlife & Clubs,Casino,"Rue Édmond Blanc, 14800 Deauville",,,+33 2 31 14 66 66,,,map,true,3,Global_2000,Luxury_Casinos
Casino Wien Vienna,Vienna prestige,publish,ait-item,Nightlife & Clubs,Casino,"Schwarzenbergplatz 2, 1040 Vienna",,,+43 1 51 480,,,map,true,3,Global_2000,Luxury_Casinos
Casino Bad Gastein,Alpine casino,publish,ait-item,Nightlife & Clubs,Casino,"Kaiser-Franz-Ring 5, 5640 Bad Gastein",,,+43 6434 3517,,,map,true,3,Global_2000,Luxury_Casinos
Casino Wörgl Austria,Austrian casino,publish,ait-item,Nightlife & Clubs,Casino,"Wörgl, 6300 Wörgl",,,+43 5332 62244,,,map,true,3,Global_2000,Luxury_Casinos
Casino Baden Switzerland,Swiss prestige,publish,ait-item,Nightlife & Clubs,Casino,"Parkstrasse 12, 5400 Baden",,,+41 56 200 55 55,,,map,true,3,Global_2000,Luxury_Casinos
Casino Montreux,Lakeside prestige,publish,ait-item,Nightlife & Clubs,Casino,"Rue du Théâtre 9, 1820 Montreux",,,+41 21 962 84 84,,,map,true,3,Global_2000,Luxury_Casinos
Casino Interlaken,Interlaken prestige,publish,ait-item,Nightlife & Clubs,Casino,"Höheweg 37, 3800 Interlaken",,,+41 33 826 70 70,,,map,true,3,Global_2000,Luxury_Casinos
Casino de Estepona Spain,Spanish prestige,publish,ait-item,Nightlife & Clubs,Casino,"Estepona, 29680 Estepona",,,+34 952 80 70 00,,,map,true,3,Global_2000,Luxury_Casinos
Casino Barcelona,Barcelona prestige,publish,ait-item,Nightlife & Clubs,Casino,"Port Vell, 08039 Barcelona",,,+34 93 225 78 78,,,map,true,3,Global_2000,Luxury_Casinos
Casino di Venezia,Venice prestige,publish,ait-item,Nightlife & Clubs,Historic Casino,"San Moisè 1332, 30124 Venice",,,+39 041 529 7111,,,map,true,3,Global_2000,Luxury_Casinos
Casino di Sanremo,Italian coast,publish,ait-item,Nightlife & Clubs,Casino,"Corso dell'Imperatrice, 18038 Sanremo",,,+39 0184 5951,,,map,true,3,Global_2000,Luxury_Casinos
Spielbank Baden-Baden,German icon,publish,ait-item,Nightlife & Clubs,Casino,"Kaiserallee 1, 76530 Baden-Baden",,,+49 7221 3050,,,map,true,3,Global_2000,Luxury_Casinos
Bellagio Las Vegas,Vegas prestige,publish,ait-item,Hôtels & Séjours,Casino Resort,"3600 Las Vegas Boulevard, 89109 Las Vegas",,,+1 702 693 7111,,,map,true,3,Global_2000,Luxury_Casinos
Wynn Las Vegas,Vegas luxury,publish,ait-item,Hôtels & Séjours,Casino Resort,"3131 Las Vegas Boulevard, 89109 Las Vegas",,,+1 702 770 7000,,,map,true,3,Global_2000,Luxury_Casinos
Caesars Palace Las Vegas,Vegas icon,publish,ait-item,Hôtels & Séjours,Casino Resort,"3570 Las Vegas Boulevard, 89109 Las Vegas",,,+1 702 731 7110,,,map,true,3,Global_2000,Luxury_Casinos
The Venetian Macao,Asian prestige,publish,ait-item,Hôtels & Séjours,Casino Resort,"Macau, 0000 Macau",,,+853 2882 8888,,,map,true,3,Global_2000,Luxury_Casinos
Port Hercules Monaco,Monaco prestige,publish,ait-item,Sport & Loisirs,Private Marina,"Port Hercules, MC98000 Monaco",,,+377 93 25 25 25,,,map,true,4,Global_2000,Private_Luxury_Marinas
Portofino Marina Italy,Italian prestige,publish,ait-item,Sport & Loisirs,Historic Marina,"Portofino, 16034 Portofino",,,+39 0185 269 018,,,map,true,3,Global_2000,Private_Luxury_Marinas
Porto Cervo Marina Sardinia,Sardinia prestige,publish,ait-item,Sport & Loisirs,Luxury Marina,"Porto Cervo, 07021 Porto Cervo",,,+39 0789 90171,,,map,true,4,Global_2000,Private_Luxury_Marinas
Port Vell Barcelona,Barcelona prestige,publish,ait-item,Sport & Loisirs,Marina,"Barcelona, 08002 Barcelona",,,+34 93 225 11 85,,,map,true,3,Global_2000,Private_Luxury_Marinas
Marbella Marina Spain,Spanish prestige,publish,ait-item,Sport & Loisirs,Luxury Marina,"Marbella, 29600 Marbella",,,+34 952 820 300,,,map,true,4,Global_2000,Private_Luxury_Marinas
Antibes Marina France,Côte d'Azur prestige,publish,ait-item,Sport & Loisirs,Luxury Marina,"Antibes, 06600 Antibes",,,+33 4 92 94 53 66,,,map,true,4,Global_2000,Private_Luxury_Marinas
Cannes Marina France,Cannes prestige,publish,ait-item,Sport & Loisirs,Luxury Marina,"Cannes, 06400 Cannes",,,+33 4 97 06 63 00,,,map,true,4,Global_2000,Private_Luxury_Marinas
St. Tropez Marina France,St. Tropez legend,publish,ait-item,Sport & Loisirs,Historic Marina,"Saint-Tropez, 83990 Saint-Tropez",,,+33 4 94 97 04 69,,,map,true,3,Global_2000,Private_Luxury_Marinas
Newport Yacht Club USA,Newport prestige,publish,ait-item,Sport & Loisirs,Yacht Club,"Newport, 02840 Newport",,,+1 401 846 9090,,,map,true,4,Global_2000,Private_Luxury_Marinas
San Diego Marina USA,California prestige,publish,ait-item,Sport & Loisirs,Marina,"San Diego, 92101 San Diego",,,+1 619 686 6200,,,map,true,3,Global_2000,Private_Luxury_Marinas
Sausalito Marina California,SF Bay luxury,publish,ait-item,Sport & Loisirs,Luxury Marina,"Sausalito, 94965 Sausalito",,,+1 415 289 4555,,,map,true,4,Global_2000,Private_Luxury_Marinas
Miami Yachting Center,Miami prestige,publish,ait-item,Sport & Loisirs,Marina,"Miami, 33139 Miami",,,+1 305 579 5004,,,map,true,3,Global_2000,Private_Luxury_Marinas
Fort Lauderdale Marina,Yachting hub,publish,ait-item,Sport & Loisirs,Yacht Marina,"Fort Lauderdale, 33316 Fort Lauderdale",,,+1 954 767 0000,,,map,true,4,Global_2000,Private_Luxury_Marinas
Hong Kong Marina,HK prestige,publish,ait-item,Sport & Loisirs,Luxury Marina,"Central, 0000 Hong Kong",,,+852 2840 1688,,,map,true,4,Global_2000,Private_Luxury_Marinas
Sydney Superyacht Marina,Sydney prestige,publish,ait-item,Sport & Loisirs,Marina,"Rushcutters Bay, 2011 Sydney",,,+61 2 9325 2066,,,map,true,3,Global_2000,Private_Luxury_Marinas
Melbourne Marine,Melbourne prestige,publish,ait-item,Sport & Loisirs,Marina,"Docklands, 3008 Melbourne",,,+61 3 9676 6100,,,map,true,3,Global_2000,Private_Luxury_Marinas
Auckland Marina New Zealand,NZ prestige,publish,ait-item,Sport & Loisirs,Yacht Club,"Auckland, 1010 Auckland",,,+64 9 302 2622,,,map,true,4,Global_2000,Private_Luxury_Marinas
Dubai Marina UAE,Dubai prestige,publish,ait-item,Sport & Loisirs,Luxury Marina,"Dubai, 00000 Dubai",,,+971 4 362 7900,,,map,true,4,Global_2000,Private_Luxury_Marinas
Abu Dhabi Marina,Abu Dhabi prestige,publish,ait-item,Sport & Loisirs,Marina,"Abu Dhabi, 00000 Abu Dhabi",,,+971 2 681 3999,,,map,true,3,Global_2000,Private_Luxury_Marinas
Augusto's Hair Salon London,Celebrity stylist,publish,ait-item,Wellness & Beauté,Hair Salon,"Mayfair, W1J 5HP London",,,+44 20 7629 3300,,,map,true,3,Global_2000,Final_Specialty_Boutiques
Neville Hair Design,London prestige,publish,ait-item,Wellness & Beauté,Luxury Salon,"Bond Street, W1S 4PR London",,,+44 20 7493 8866,,,map,true,3,Global_2000,Final_Specialty_Boutiques
Frederic Fekkai Paris,Paris luxury,publish,ait-item,Wellness & Beauté,Hair Salon,"Rue Saint-Honoré, 75001 Paris",,,+33 1 42 86 82 00,,,map,true,3,Global_2000,Final_Specialty_Boutiques
Jacques Dessange Paris,Parisian icon,publish,ait-item,Wellness & Beauté,Luxury Salon,"Place Vendôme, 75001 Paris",,,+33 1 42 61 50 00,,,map,true,3,Global_2000,Final_Specialty_Boutiques
Vidal Sassoon London,London legend,publish,ait-item,Wellness & Beauté,Hair Salon,"Mayfair, W1K 5DN London",,,+44 20 7491 8888,,,map,true,3,Global_2000,Final_Specialty_Boutiques
Jing Medical Spa London,London wellness,publish,ait-item,Wellness & Beauté,Medical Spa,"Knightsbridge, SW1X 8QH London",,,+44 20 7589 3000,,,map,true,4,Global_2000,Final_Specialty_Boutiques
Laboratoires Sisley Paris,Paris prestige,publish,ait-item,Wellness & Beauté,Beauty Lab,"Place Vendôme, 75001 Paris",,,+33 1 42 60 54 54,,,map,true,3,Global_2000,Final_Specialty_Boutiques
MAC Studio Paris,Parisian makeup,publish,ait-item,Wellness & Beauté,Makeup Studio,"Rue de Rivoli, 75001 Paris",,,+33 1 42 60 01 86,,,map,true,3,Global_2000,Final_Specialty_Boutiques
Bobbi Brown Studio,Beauty expertise,publish,ait-item,Wellness & Beauté,Beauty Studio,"New Bond Street, W1S 3TD London",,,+44 20 7629 5000,,,map,true,3,Global_2000,Final_Specialty_Boutiques
Tom Ford Beauty,Luxury cosmetics,publish,ait-item,Wellness & Beauté,Beauty Studio,"Bond Street, W1S 4PR London",,,+44 20 7495 2900,,,map,true,3,Global_2000,Final_Specialty_Boutiques
La Perla Boutique London,Lingerie prestige,publish,ait-item,Shopping,Lingerie,"Bond Street, W1S 3TD London",,,+44 20 7629 2234,,,map,true,3,Global_2000,Final_Specialty_Boutiques
Agent Provocateur London,London luxury,publish,ait-item,Shopping,Lingerie Boutique,"Broadwick Street, W1F 9QA London",,,+44 20 7439 0229,,,map,true,3,Global_2000,Final_Specialty_Boutiques
Rigby & Peller London,Royal lingeriste,publish,ait-item,Shopping,Lingerie,"Knightsbridge, SW1X 8QH London",,,+44 20 7584 2002,,,map,true,3,Global_2000,Final_Specialty_Boutiques
Journelle New York,NY prestige,publish,ait-item,Shopping,Lingerie Shop,"Madison Avenue, 10065 New York",,,+1 212 750 0037,,,map,true,3,Global_2000,Final_Specialty_Boutiques
Plinianist Paris,Paris luxury,publish,ait-item,Shopping,Luxury Shop,"Saint-Germain, 75006 Paris",,,+33 1 45 48 75 75,,,map,true,3,Global_2000,Final_Specialty_Boutiques
Bonpoint Paris,Children's luxury,publish,ait-item,Shopping,Luxury Children,"Place Vendôme, 75001 Paris",,,+33 1 42 60 76 76,,,map,true,3,Global_2000,Final_Specialty_Boutiques
Bonpoint London,London children,publish,ait-item,Shopping,Luxury Children,"Knightsbridge, SW1X 8QH London",,,+44 20 7589 9200,,,map,true,3,Global_2000,Final_Specialty_Boutiques
Babydior Paris,Baby couture,publish,ait-item,Shopping,Luxury Baby,"Avenue Montaigne, 75008 Paris",,,+33 1 40 73 54 44,,,map,true,3,Global_2000,Final_Specialty_Boutiques
Jacadi Paris,French children,publish,ait-item,Shopping,Luxury Children,"Rue Saint-Honoré, 75001 Paris",,,+33 1 42 86 82 00,,,map,true,3,Global_2000,Final_Specialty_Boutiques
Petit Bateau Paris,Paris children luxury,publish,ait-item,Shopping,Designer Children,"Rue de Grenelle, 75007 Paris",,,+33 1 45 48 54 54,,,map,true,3,Global_2000,Final_Specialty_Boutiques
David Beckham Timepieces London,Celebrity timepieces,publish,ait-item,Joaillerie & Horlogerie,Luxury Watches,"Mayfair, W1K 5DN London",,,+44 20 7495 1234,,,map,true,4,Global_2000,Ultra_Luxury_Specialists
Tourneau New York,NY watch hub,publish,ait-item,Joaillerie & Horlogerie,Watch Retailer,"57th Street, 10019 New York",,,+1 212 758 9300,,,map,true,4,Global_2000,Ultra_Luxury_Specialists
Jewels by Felicity New York,NY prestige,publish,ait-item,Joaillerie & Horlogerie,Luxury Jewelry,"Madison Avenue, 10065 New York",,,+1 212 879 6566,,,map,true,4,Global_2000,Ultra_Luxury_Specialists
Mouawad Geneva,Geneva icon,publish,ait-item,Joaillerie & Horlogerie,Luxury Jeweler,"Rue de Rhone, 1204 Geneva",,,+41 22 316 8800,,,map,true,4,Global_2000,Ultra_Luxury_Specialists
Farran London,London prestige,publish,ait-item,Joaillerie & Horlogerie,Luxury Jeweler,"Sloane Street, SW1X 9LQ London",,,+44 20 7823 5000,,,map,true,4,Global_2000,Ultra_Luxury_Specialists
Davidoff Cigars London,Cigar prestige,publish,ait-item,Bars & Cocktails,Cigar Lounge,"St. James's Street, SW1A 1EE London",,,+44 20 7930 3011,,,map,true,4,Global_2000,Ultra_Luxury_Specialists
Casa del Habano Monaco,Monaco cigars,publish,ait-item,Bars & Cocktails,Havana Cigars,"Casino Square, MC98000 Monaco",,,+377 93 50 10 10,,,map,true,4,Global_2000,Ultra_Luxury_Specialists
Dunhill Cigars London,Cigar heritage,publish,ait-item,Bars & Cocktails,Cigar Retailer,"Jermyn Street, SW1Y6JF London",,,+44 20 7930 0555,,,map,true,3,Global_2000,Ultra_Luxury_Specialists
Davidoff St. Moritz,Swiss cigars,publish,ait-item,Bars & Cocktails,Cigar Shop,"Via Serlas, 7500 St. Moritz",,,+41 81 833 5000,,,map,true,3,Global_2000,Ultra_Luxury_Specialists
Cigars Coiba Manhattan,NY cigar lounge,publish,ait-item,Bars & Cocktails,Cigar Lounge,"Tribeca, 10013 New York",,,+1 212 732 4454,,,map,true,4,Global_2000,Ultra_Luxury_Specialists
La Casa del Habano Paris,Paris cigars,publish,ait-item,Bars & Cocktails,Havana Cigars,"Rue Royale, 75008 Paris",,,+33 1 42 65 11 11,,,map,true,4,Global_2000,Ultra_Luxury_Specialists
Champagne Krug Lounge,Krug prestige,publish,ait-item,Vins & Art de Vivre,Champagne House,"Avenue de Champagne, 51160 Ay",,,+33 3 26 84 44 20,,,map,true,4,Global_2000,Ultra_Luxury_Specialists
Pol Roger Champagne,Epernay icon,publish,ait-item,Vins & Art de Vivre,Champagne House,"Rue Henri Ledanois, 51160 Epernay",,,+33 3 26 56 32 84,,,map,true,4,Global_2000,Ultra_Luxury_Specialists
Roederer Champagne,Reims prestige,publish,ait-item,Vins & Art de Vivre,Champagne House,"21 Boulevard Lundy, 51100 Reims",,,+33 3 26 77 51 51,,,map,true,4,Global_2000,Ultra_Luxury_Specialists
Veuve Clicquot Reims,Champagne legend,publish,ait-item,Vins & Art de Vivre,Champagne House,"1 Rue Albert Thomas, 51100 Reims",,,+33 3 26 89 53 00,,,map,true,4,Global_2000,Ultra_Luxury_Specialists
Taittinger Champagne,Reims legend,publish,ait-item,Vins & Art de Vivre,Champagne House,"9 Place Saint-Nicaise, 51100 Reims",,,+33 3 26 85 45 35,,,map,true,4,Global_2000,Ultra_Luxury_Specialists
GH Mumm Reims,Mumm prestige,publish,ait-item,Vins & Art de Vivre,Champagne House,"34 Rue du Dr Grappin, 51100 Reims",,,+33 3 26 77 45 50,,,map,true,4,Global_2000,Ultra_Luxury_Specialists
Mercier Champagne,Epernay prestige,publish,ait-item,Vins & Art de Vivre,Champagne House,"68 Avenue de Champagne, 51200 Epernay",,,+33 3 26 51 22 22,,,map,true,4,Global_2000,Ultra_Luxury_Specialists
Château de Reims,Champagne heritage,publish,ait-item,Services & Expériences,Historic Venue,"Reims, 51100 Reims",,,+33 3 26 77 45 00,,,map,true,3,Global_2000,Ultra_Luxury_Specialists
Bolinger Champagne,Ay prestige,publish,ait-item,Vins & Art de Vivre,Champagne House,"Rue Jeanson, 51160 Ay",,,+33 3 26 55 32 66,,,map,true,4,Global_2000,Ultra_Luxury_Specialists
Santé Malbec Winery,Argentine wine,publish,ait-item,Vins & Art de Vivre,Wine Estate,"Mendoza, 5500 Mendoza",,,+54 261 610 2100,,,map,true,4,Global_2000,Ultra_Luxury_Specialists
Montes Wines Chile,Chilean prestige,publish,ait-item,Vins & Art de Vivre,Winery,"Curicó Valley, 3350000 Curicó",,,+56 75 241 2200,,,map,true,3,Global_2000,Ultra_Luxury_Specialists
Cloudy Bay Sauvignon,NZ Sauvignon,publish,ait-item,Vins & Art de Vivre,Winery,"Marlborough, 7210 Marlborough",,,+64 3 520 9200,,,map,true,3,Global_2000,Ultra_Luxury_Specialists
Cape Mentelle Australia,Australian wine,publish,ait-item,Vins & Art de Vivre,Winery,"Margaret River, 6285 Margaret River",,,+61 8 9757 9888,,,map,true,3,Global_2000,Ultra_Luxury_Specialists
Penfolds South Australia,Aussie icon,publish,ait-item,Vins & Art de Vivre,Winery,"Barossa Valley, 5355 Barossa Valley",,,+61 8 8568 8408,,,map,true,3,Global_2000,Ultra_Luxury_Specialists
Craggy Range Hawkes Bay,NZ prestige,publish,ait-item,Vins & Art de Vivre,Winery,"Hawkes Bay, 4112 Hawkes Bay",,,+64 6 873 7126,,,map,true,3,Global_2000,Ultra_Luxury_Specialists
Villa Sandi Veneto,Prosecco house,publish,ait-item,Vins & Art de Vivre,Winery,"Valdobbiadene, 31049 Valdobbiadene",,,+39 0423 900122,,,map,true,3,Global_2000,Ultra_Luxury_Specialists
Antinori Florence,Tuscan legend,publish,ait-item,Vins & Art de Vivre,Wine Dynasty,"Florence, 50125 Florence",,,+39 055 238 8500,,,map,true,4,Global_2000,Ultra_Luxury_Specialists
Gavi di Gavi,Piedmont prestige,publish,ait-item,Vins & Art de Vivre,Winery,"Piedmont, 15066 Gavi",,,+39 0143 642 100,,,map,true,3,Global_2000,Ultra_Luxury_Specialists
